ticker,company,type,date,bank_raw,bank_normalized,raw_role,is_sponsor,is_coordinator,is_bookrunner,is_lead_manager,is_lead
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","DBS Asia Capital Limited","DBS","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","Shenwan Hongyuan Securities (H.K.) Limited","Shenwan Hongyuan","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","GF Securities (Hong Kong) Brokerage Limited","GF Securities","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","Daiwa Capital Markets Hong Kong Limited","Daiwa","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","ICBC International Securities Limited","ICBC International","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","South China Securities Limited","China Securities","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2590","Beijing Geekplus Technology Co., Ltd. - W","Global offering","","Tiger Brokers (HK) Global Limited","Tiger Brokers","Joint Bookrunner and Joint Lead Manager","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Sole Sponsor, Sole Sponsor–Overall Coordinator, Sole Overall Coordinator and Sole Representative","Y","Y","Y","Y","Y"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","CCB International Capital Limited","CCB International","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Guosen Securities (HK) Capital Company Limited","Guosen","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Fosun International Securities Limited","Fosun","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Patrons Securities Limited","Patrons Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","BOCI Asia Limited","BOCI","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Eddid Securities and Futures Limited","Eddid Securities and Futures","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","ABCI Capital Limited","ABCI","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Valuable Capital Limited","Valuable Capital","(Joint Bookrunner only)","N","N","Y","N","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","(Joint Bookrunner only)","N","N","Y","N","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","CNCB (Hong Kong) Capital Limited","CNCB  Capital","(Joint Bookrunner only)","N","N","Y","N","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","Dragonstone Capital Management Limited","Dragonstone Capital Management","(Joint Bookrunner only)","N","N","Y","N","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","GF Securities (Hong Kong) Brokerage Limited","GF Securities","(Joint Lead Manager only)","N","N","N","Y","N"
"2480","Beijing Luzhu Biotechnology Co., Ltd. - B","Global offering","","CEB International Capital Corporation Limited","CEB International","(Joint Lead Manager only)","N","N","N","Y","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","CEB International Capital Corporation Limited","CEB International","Sole Sponsor and Sponsor- Overall Coordinator","Y","Y","Y","N","Y"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","CLSA Limited","CITIC","Overall Coordinators","N","Y","Y","N","Y"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","China Galaxy International Securities (Hong Kong) Co., Limited","China Galaxy","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","CMB International Capital Limited","CMB International","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","ICBC International Securities Limited","ICBC International","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","CCB International Capital Limited","CCB International","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","BOCOM International Securities Limited","BOCOM International","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","SPDB International Capital Limited","SPDB","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","Livermore Holdings Limited","Livermore Holdings","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","China Sunrise Securities (International) Limited","China Sunrise Securities (International)","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","Citrus Securities Limited","Citrus Securities","Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","Aristo Securities Limited","Aristo Securities","Market Intermediaries","N","N","Y","N","N"
"2571","Beijing Saimo Technology Co., Ltd.","Global offering","","SBI China Capital Financial Services Limited","SBI","Market Intermediaries","N","N","Y","N","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Guotai Junan Capital Limited","Guotai Junan Capital","Joint Sponsors","Y","N","N","N","Y"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Giraffe Capital Limited","Giraffe Capital","Joint Sponsors","Y","N","N","N","Y"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Joint Global Coordinators","N","Y","Y","Y","Y"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","CLSA Limited","CITIC","Joint Global Coordinators","N","Y","Y","Y","Y"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Essence International Securities (Hong Kong) Limited","Essence International Securities","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Zhongtai International Securities Limited","Zhongtai","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","China Everbright Securities (HK) Limited","CEB International","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","SPDB International Capital Limited","SPDB","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","ICBC International Capital Limited","ICBC International","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Valuable Capital Limited","Valuable Capital","Joint Bookrunners","N","N","Y","Y","N"
"2402","Beijing SinoHytec Co., Ltd.","Global offering","","Merdeka Securities Limited","Merdeka Securities","Co-lead Manager","N","N","N","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","China Securities (International) Corporate Finance Company Limited","China Securities","Joint Sponsors","Y","Y","Y","Y","Y"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Sponsors","Y","Y","Y","Y","Y"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","Valuable Capital Limited","Valuable Capital","Joint Global Coordinator, Joint Bookrunner and Joint Lead Manager","N","Y","Y","Y","Y"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","ABCI Capital Limited","ABCI","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","CCB International Capital Limited","CCB International","(in the capacity as a Joint Lead Manager","N","N","N","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","China Galaxy International Securities (Hong Kong) Co., Limited","China Galaxy","(in the capacity as a Joint Lead Manager","N","N","N","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","CMB International Capital Limited","CMB International","(in the capacity as a Joint Lead Manager","N","N","N","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","ICBC International Securities Limited","ICBC International","(in the capacity as a Joint Lead Manager","N","N","N","Y","N"
"2429","Beijing UBOX Online Technology Corp.","Global offering","","Livermore Holdings Limited","Livermore Holdings","(in the capacity as a Joint Lead Manager","N","N","N","Y","N"
"1599","Beijing Urban Construction Design & Development Group Co., Limited","Global offering","","UBS Securities Hong Kong Limited","UBS","Joint Sponsors","Y","Y","Y","Y","Y"
"1599","Beijing Urban Construction Design & Development Group Co., Limited","Global offering","","CITIC Securities Corporate Finance (HK) Limited","CITIC","Joint Sponsors","Y","Y","Y","Y","Y"
"1599","Beijing Urban Construction Design & Development Group Co., Limited","Global offering","","China Securities (International) Corporate Finance Company Limited","China Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","DBS Asia Capital Limited","DBS","Sole Sponsor, Sole Sponsor-Overall Coordinator, Joint Global Coordinator, Joint Bookrunner, Joint Lead Manager","Y","Y","Y","Y","Y"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","China Securities (International) Corporate Finance Company Limited","China Securities","Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Guoyuan Securities Brokerage (Hong Kong) Limited","Guoyuan Securities Brokerage","Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","CMBC Securities Company Limited","CMBC","Capital Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","BOCI Asia Limited","BOCI","Capital Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","China Industrial Securities International Capital Limited","China Industrial Securities","Capital Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Central China International Securities Co., Limited","Central China International Securities Co.","Capital Market Intermediaries","N","N","Y","N","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Fosun International Securities Limited","Fosun","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","ICBC International Securities Limited","ICBC International","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Zinvest Global Limited","ZINVEST","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Huafu International Securities Limited","Huafu International Securities","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Winbull Securities International (Hong Kong) Limited","Winbull Securities International","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","Long Bridge HK Limited","Longbridge","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2597","Beijing Xunzhong Communication Technology Co., Ltd.","Global offering","","ZH Securities Limited","ZH Securities","Joint Bookrunners, Joint Lead Managers","N","N","Y","Y","N"
"2339","BeijingWest Industries International Limited","Global offering","","DBS Asia Capital Limited","DBS","Global Coordinator, Bookrunner, Lead Manager and Sponsor Co-lead Managers","Y","Y","Y","Y","Y"
"2339","BeijingWest Industries International Limited","Global offering","","Asia Investment Capital Limited","Asia Investment Capital","Global Coordinator, Bookrunner, Lead Manager and Sponsor Co-lead Managers","Y","Y","Y","Y","Y"
"2339","BeijingWest Industries International Limited","Global offering","","CSC Securities (HK) Limited","China Securities","Global Coordinator, Bookrunner, Lead Manager and Sponsor Co-lead Managers","Y","Y","Y","Y","Y"
"2339","BeijingWest Industries International Limited","Global offering","","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Global Coordinator, Bookrunner, Lead Manager and Sponsor Co-lead Managers","Y","Y","Y","Y","Y"
"2339","BeijingWest Industries International Limited","Global offering","","Vinco Capital Limited","Vinco Capital","Global Coordinator, Bookrunner, Lead Manager and Sponsor Co-lead Managers","Y","Y","Y","Y","Y"
"9669","Beisen Holding Limited","Global offering","","Morgan Stanley Asia Limited","Morgan Stanley","Joint Sponsors, Sponsor-overall Coordinators and Overall Coordinators","Y","Y","Y","Y","Y"
"9669","Beisen Holding Limited","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors, Sponsor-overall Coordinators and Overall Coordinators","Y","Y","Y","Y","Y"
"9669","Beisen Holding Limited","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","N","N"
"9669","Beisen Holding Limited","Global offering","","Tiger Brokers (HK) Global Limited","Tiger Brokers","Joint Bookrunners","N","N","Y","N","N"
"9669","Beisen Holding Limited","Global offering","","Silverbricks Securities Company Limited","Silverbricks Securities Company","Joint Bookrunners","N","N","Y","N","N"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Honestum International Limited","Honestum International","Sole Sponsor","Y","N","N","N","Y"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Ping An Securities Limited","Ping An Securities","Joint Global Coordinators and Joint Bookrunners","N","Y","Y","Y","Y"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","GLAM Capital Limited","GLAM Capital","Joint Global Coordinators and Joint Bookrunners","N","Y","Y","Y","Y"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Shanxi Securities International Limited","Shanxi Securities International","Joint Global Coordinators and Joint Bookrunners","N","Y","Y","Y","Y"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Pacific Challenge Securities Limited","Pacific Challenge Securities","Joint Lead Managers","N","N","N","Y","N"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","China Rich Securities Limited","China Rich Securities","Joint Lead Managers","N","N","N","Y","N"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Enlighten Securities Limited","Enlighten Securities","Joint Lead Managers","N","N","N","Y","N"
"1987","Beng Soon Machinery Holdings Limited","Global offering","","Sheng Yuan Securities Limited","Sheng Yuan Securities","Joint Lead Managers","N","N","N","Y","N"
"9882","Best Linking Group Holdings Limited","Global offering","","The Hongkong and Shanghai Banking Corporation Limited","HSBC","Fallback extraction","N","N","N","N","N"
"9882","Best Linking Group Holdings Limited","Global offering","","Hongkong and Shanghai Banking Corporation Limited","HSBC","Fallback extraction","N","N","N","N","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Lego Corporate Finance Limited","Lego Corporate Finance","Sole Sponsor","Y","N","N","N","Y"
"2360","Best Mart 360 Holdings Limited","Global offering","","Lego Securities Limited","Lego Securities","Sole Bookrunner","N","N","Y","Y","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Great Roc Capital Securities Limited","Great Roc Capital Securities","Joint Lead Managers","N","N","N","Y","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Kingsway Financial Services Group Limited","Kingsway Financial Services Group","Co-Lead Managers","N","N","N","Y","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Elstone Securities Limited","Elstone Securities","Co-Lead Managers","N","N","N","Y","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Lead Securities (HK) Limited","Lead Securities","Co-Lead Managers","N","N","N","Y","N"
"2360","Best Mart 360 Holdings Limited","Global offering","","Canfield Securities Company Limited","Canfield Securities Company","Co-Lead Managers","N","N","N","Y","N"
"2111","Best Pacific International Holdings Limited","Global offering","","CCB International Capital Limited","CCB International","Sole Global Coordinator and Sole Sponsor","Y","Y","Y","Y","Y"
"2111","Best Pacific International Holdings Limited","Global offering","","DBS Asia Capital Limited","DBS","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3358","Bestway Global Holding Inc.","Global offering","","Morgan Stanley Asia Limited","Morgan Stanley","Sole Sponsor","Y","Y","Y","Y","Y"
"3358","Bestway Global Holding Inc.","Global offering","","CMB International Capital Limited","CMB International","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","Macquarie Capital Limited","Macquarie","Sole Sponsor","Y","Y","Y","Y","Y"
"6909","BetterLife Holding Limited","Global offering","","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Global Coordinators","N","Y","Y","Y","Y"
"6909","BetterLife Holding Limited","Global offering","","BOCOM International Securities Limited","BOCOM International","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","UOB Kay Hian (Hong Kong) Limited","United Overseas Bank","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","DBS Asia Capital Limited","DBS","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","First Shanghai Securities Limited","First Shanghai Securities","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","Maxa Capital Limited","Maxa Capital","Joint Bookrunners","N","N","Y","Y","N"
"6909","BetterLife Holding Limited","Global offering","","Huajin Securities (International) Limited","Huajin Securities (International)","Joint Lead Managers","N","N","N","Y","N"
"6909","BetterLife Holding Limited","Global offering","","Valuable Capital Limited","Valuable Capital","Joint Lead Managers","N","N","N","Y","N"
"1775","BExcellent Group Holdings Limited","Global offering","","VMS Securities Limited","VMS Securities","Sole Sponsor","Y","N","Y","Y","Y"
"1775","BExcellent Group Holdings Limited","Global offering","","Great Roc Capital Securities Limited","Great Roc Capital Securities","Joint Lead Managers (in respect","N","N","N","Y","N"
"1775","BExcellent Group Holdings Limited","Global offering","","Fortune (HK) Securities Limited","Fortune  Securities","Joint Lead Managers (in respect","N","N","N","Y","N"
"1775","BExcellent Group Holdings Limited","Global offering","","China Sky Securities Limited","China Sky Securities","Joint Lead Managers (in respect","N","N","N","Y","N"
"1775","BExcellent Group Holdings Limited","Global offering","","Halcyon Securities Limited","Halcyon Securities","Joint Lead Managers (in respect","N","N","N","Y","N"
"1775","BExcellent Group Holdings Limited","Global offering","","First Capital Securities Limited","First Capital","Joint Lead Managers (in respect","N","N","N","Y","N"
"1693","BGMC International Limited","Global offering","","Fortune Financial Capital Limited","Fortune Financial Capital","Sole Sponsor","Y","N","N","N","Y"
"1693","BGMC International Limited","Global offering","","Fortune (HK) Securities Limited","Fortune  Securities","Sole Global Coordinator","N","Y","Y","Y","Y"
"1693","BGMC International Limited","Global offering","","China Everbright Securities (HK) Limited","CEB International","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"1693","BGMC International Limited","Global offering","","Head & Shoulders Securities Limited","Head & Shoulders Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"1552","BHCC Holding Limited","Global offering","","Vinco Capital Limited","Vinco Capital","Sole Sponsor","Y","N","Y","N","Y"
"1552","BHCC Holding Limited","Global offering","","Head & Shoulders Securities Limited","Head & Shoulders Securities","Joint Bookrunners","N","N","Y","N","N"
"1552","BHCC Holding Limited","Global offering","","Wealth Link Securities Limited","Wealth Link Securities","Joint Bookrunners","N","N","Y","N","N"
"1552","BHCC Holding Limited","Global offering","","ChaoShang Securities Limited","ChaoShang Securities","Joint Bookrunners","N","N","Y","N","N"
"9626","Bilibili Inc.","Global offering","","Morgan Stanley Asia Limited","Morgan Stanley","Joint Sponsors","Y","Y","Y","Y","Y"
"9626","Bilibili Inc.","Global offering","","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"9626","Bilibili Inc.","Global offering","","UBS Securities Hong Kong Limited","UBS","Joint Sponsors","Y","Y","Y","Y","Y"
"9626","Bilibili Inc.","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","Merrill Lynch (Asia Pacific) Limited","Bank of America","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","Credit Suisse (Hong Kong) Limited","Credit Suisse","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","CLSA Limited","CITIC","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","Haitong International Securities Company Limited","Haitong","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","CMB International Capital Limited","CMB International","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","CCB International Capital Limited","CCB International","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"9626","Bilibili Inc.","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Lead Managers","N","N","N","Y","N"
"9626","Bilibili Inc.","Global offering","","Wellington Financial Limited","Wellington Financial","Joint Lead Managers","N","N","N","Y","N"
"3316","Binjiang Service Group Co. Ltd.","Global offering","","CLSA Capital Markets Limited","CITIC","Sole Sponsor","Y","Y","Y","Y","Y"
"3316","Binjiang Service Group Co. Ltd.","Global offering","","Haitong International Securities Company Limited","Haitong","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3316","Binjiang Service Group Co. Ltd.","Global offering","","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3316","Binjiang Service Group Co. Ltd.","Global offering","","Shenwan Hongyuan Securities (H.K.) Limited","Shenwan Hongyuan","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3316","Binjiang Service Group Co. Ltd.","Global offering","","Aristo Securities Limited","Aristo Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors","Y","Y","Y","Y","Y"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","CMB International Capital Limited","CMB International","Joint Global Coordinators","N","Y","Y","Y","Y"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","CLSA Limited","CITIC","Joint Global Coordinators","N","Y","Y","Y","Y"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","BOCOM International Securities Limited","BOCOM International","Joint Bookrunners","N","N","Y","Y","N"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","Valuable Capital Limited","Valuable Capital","Joint Bookrunners","N","N","Y","Y","N"
"2315","Biocytogen Pharmaceuticals (Beijing) Co., Ltd. - B","Global offering","","Haitong International Securities Company Limited","Haitong","Joint Bookrunners","N","N","Y","Y","N"
"2533","Black Sesame International Holding Limited","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors, Joint Overall Coordinators, Joint Sponsor-Overall Coordinators, Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","Y","Y","Y","Y","Y"
"2533","Black Sesame International Holding Limited","Global offering","","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Sponsors, Joint Overall Coordinators, Joint Sponsor-Overall Coordinators, Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","Y","Y","Y","Y","Y"
"2533","Black Sesame International Holding Limited","Global offering","","CCB International Capital Limited","CCB International","Joint Overall Coordinator, Joint Global Coordinator and Joint Bookrunner","N","Y","Y","N","Y"
"2533","Black Sesame International Holding Limited","Global offering","","BOCI Asia Limited","BOCI","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2533","Black Sesame International Holding Limited","Global offering","","CLSA Limited","CITIC","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2533","Black Sesame International Holding Limited","Global offering","","GF Securities (Hong Kong) Brokerage Limited","GF Securities","Joint Bookrunners","N","N","Y","N","N"
"2533","Black Sesame International Holding Limited","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","N","N"
"2533","Black Sesame International Holding Limited","Global offering","","Tiger Brokers (HK) Global Limited","Tiger Brokers","Joint Lead Manager","N","N","Y","Y","N"
"325","Bloks Group Limited","Global offering","","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors, Overall Coordinators and Sponsor-OC","Y","Y","Y","Y","Y"
"325","Bloks Group Limited","Global offering","","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Sponsors, Overall Coordinators and Sponsor-OC","Y","Y","Y","Y","Y"
"325","Bloks Group Limited","Global offering","","Futu Securities International (Hong Kong) Limited","Futu","Joint Lead Managers","N","N","Y","Y","N"
"6993","Blue Moon Group Holdings Limited","Global offering","","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors, Joint Global Coordinators and Joint Bookrunners (in alphabetical order)","Y","Y","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","Citigroup Global Markets Asia Limited","Citi","Joint Sponsors, Joint Global Coordinators and Joint Bookrunners (in alphabetical order)","Y","Y","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","Merrill Lynch Far East Limited","Bank of America","(Joint Bookrunner in relation to the International Offering only)","Y","N","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","BNP Paribas Securities (Asia) Limited","BNP Paribas","Joint Global Coordinators and Joint Bookrunners (in alphabetical order)","N","Y","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","The Hongkong and Shanghai Banking Corporation Limited","HSBC","Joint Global Coordinators and Joint Bookrunners (in alphabetical order)","N","Y","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","UBS AG Hong Kong Branch","UBS","Joint Global Coordinators and Joint Bookrunners (in alphabetical order)","N","Y","Y","N","Y"
"6993","Blue Moon Group Holdings Limited","Global offering","","ABCI Capital Limited","ABCI","Joint Bookrunners (in alphabetical order)","N","N","Y","N","N"
