ticker,company,type,date,bank_raw,bank_normalized,raw_role,is_sponsor,is_coordinator,is_bookrunner,is_lead_manager,is_lead
"1442","Infinity Logistics and Transport Ventures Limited","Share offer","30/12/2019","Yuanta Securities (Hong Kong) Company Limited","Yuanta Securities  Company","Underwriters","N","N","Y","N","N"
"1442","Infinity Logistics and Transport Ventures Limited","Share offer","30/12/2019","Grand China Securities Limited","China Securities","Underwriters","N","N","Y","N","N"
"3700","Inke Limited","Global offering","28/06/2018","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors (in alphabetical order)","Y","Y","Y","Y","Y"
"3700","Inke Limited","Global offering","28/06/2018","Citigroup Global Markets Asia Limited","Citi","Joint Sponsors (in alphabetical order)","Y","Y","Y","Y","Y"
"3700","Inke Limited","Global offering","28/06/2018","Deutsche Securities Asia Limited","Deutsche Securities Asia","Joint Sponsors (in alphabetical order)","Y","N","N","N","Y"
"3700","Inke Limited","Global offering","28/06/2018","Deutsche Bank AG, Hong Kong Branch","Deutsche Bank","Joint Global Coordinators","N","Y","Y","Y","Y"
"3700","Inke Limited","Global offering","28/06/2018","Haitong International Securities Company Limited","Haitong","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3700","Inke Limited","Global offering","28/06/2018","BOCI Asia Limited","BOCI","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3700","Inke Limited","Global offering","28/06/2018","The Hongkong and Shanghai Banking Corporation Limited","HSBC","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"3700","Inke Limited","Global offering","28/06/2018","Futu Securities International (Hong Kong) Limited","Futu","Joint Lead Manager","N","N","N","Y","N"
"3700","Inke Limited","Global offering","28/06/2018","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"3700","Inke Limited","Global offering","28/06/2018","Hongkong and Shanghai Banking Corporation Limited","HSBC","Fallback extraction","N","N","N","N","N"
"3700","Inke Limited","Global offering","28/06/2018","Citigroup Global Markets Limited","Citi","Fallback extraction","N","N","N","N","N"
"3700","Inke Limited","Global offering","28/06/2018","Guotai Junan Capital Limited","Guotai Junan Capital","Fallback extraction","N","N","N","N","N"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","Morgan Stanley Asia Limited","Morgan Stanley","Joint Sponsors","Y","Y","Y","Y","Y"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","UBS AG Hong Kong Branch","UBS","Joint Global Coordinators","N","Y","Y","Y","Y"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","China Merchants Securities (HK) Co., Limited","China Merchants Securities  Co.","Joint Global Coordinators","N","Y","Y","Y","Y"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","CMB International Capital Limited","CMB International","Joint Bookrunners","N","N","Y","Y","N"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","SPDB International Capital Limited","SPDB","Joint Bookrunners","N","N","Y","Y","N"
"9969","InnoCare Pharma Limited - B","Global offering","11/03/2020","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors","Y","Y","Y","Y","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","CMB International Capital Limited","CMB International","Joint Sponsors","Y","Y","Y","Y","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Jefferies Hong Kong Limited","Jefferies","Overall Coordinators and Joint Global Coordinators","N","Y","Y","Y","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","CLSA Limited","CITIC","Overall Coordinators and Joint Global Coordinators","N","Y","Y","Y","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Overall Coordinators and Joint Global Coordinators","N","Y","Y","Y","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","BOCI Asia Limited","BOCI","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Hong Tai Securities Limited","Hong Tai Securities","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","ABCI Capital Limited","ABCI","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Patrons Securities Limited","Patrons Securities","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Tiger Brokers (HK) Global Limited","Tiger Brokers","Joint Bookrunners","N","N","Y","Y","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","China International Capital Corporation Limited","CICC","Fallback: sponsor, coordinator","Y","Y","N","N","Y"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
"2577","InnoScience (Suzhou) Technology Holding Co., Ltd.","Global offering","18/12/2024","Future is a limited","Future is a","Fallback extraction","N","N","N","N","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Innovax Capital Limited","Innovax Capital","Joint Sponsors","Y","N","N","N","Y"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Sinolink Securities (Hong Kong) Company Limited","Sinolink Securities  Company","Joint Sponsors","Y","Y","Y","Y","Y"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Innovax Securities Limited","Innovax Securities","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","BMI Securities Limited","BMI Securities","Co-lead manager","N","N","N","Y","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Marketsense Securities Limited","Marketsense Securities","Co-lead manager","N","N","N","Y","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Telecom Digital Securities Limited","Telecom Digital Securities","Co-lead manager","N","N","N","Y","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Fallback extraction","N","N","N","N","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Bank of China (Asia) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Merrill Lynch (Asia Pacific) Limited","Bank of America","Fallback extraction","N","N","N","N","N"
"2680","Innovax Holdings Limited","Global offering","31/08/2018","Futures Exchange Limited","Futures Exchange","Fallback extraction","N","N","N","N","N"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","Morgan Stanley Asia Limited","Morgan Stanley","Joint Sponsors","Y","Y","Y","Y","Y"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","China Merchants Securities (HK) Co., Limited","China Merchants Securities  Co.","Joint Sponsors","Y","Y","Y","Y","Y"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","Huatai Financial Holdings (Hong Kong) Limited","Huatai","Joint Global Coordinators","N","Y","Y","Y","Y"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","The Hongkong and Shanghai Banking Corporation Limited","HSBC","Joint Bookrunners","N","N","Y","Y","N"
"1801","Innovent Biologics, Inc. - B","Global offering","18/10/2018","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","CLSA Capital Markets Limited","CITIC","Sole Sponsor . . . . . . . . . . . . . . . .","Y","Y","N","Y","Y"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Yuanta Securities (Hong Kong) Company Limited","Yuanta Securities  Company","Lead Managers","N","N","N","Y","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Aristo Securities Limited","Aristo Securities","Lead Managers","N","N","N","Y","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Citigroup Global Markets Asia Limited","Citi","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Citigroup Global Markets Hong Kong Futures and Securities Limited","Citi","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","UBS Securities Asia Limited","UBS","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","Futures and Securities Limited","Futures and Securities","Fallback extraction","N","N","N","N","N"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","CLSA Limited","CITIC","Fallback: sponsor, coordinator","Y","Y","N","N","Y"
"6819","IntelliCentrics Global Holdings Ltd.","Unavailable","Unavailable","AMTD Global Markets Limited","CITIC","Fallback: coordinator","N","Y","N","N","Y"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Cinda International Capital Limited","Cinda International","Sole Sponsor","Y","Y","Y","Y","Y"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","ChaoShang Securities Limited","ChaoShang Securities","Joint Global Coordinators","N","Y","Y","Y","Y"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","CCB International Capital Limited","CCB International","Joint Global Coordinators","N","Y","Y","Y","Y"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Ping An of China Securities (Hong Kong) Company Limited","China Securities","Joint Bookrunners","N","N","Y","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","ABCI Capital Limited","ABCI","Joint Bookrunners","N","N","Y","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Head & Shoulders Securities Limited","Head & Shoulders Securities","Joint Bookrunners","N","N","Y","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","SPDB International Capital Limited","SPDB","Joint Bookrunners","N","N","Y","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Zhongtai International Securities Limited","Zhongtai","Co-Lead Managers","N","N","N","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","I Win Securities Limited","I Win Securities","Co-Lead Managers","N","N","N","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Ever Joy Securities Limited","Ever Joy Securities","Co-Lead Managers","N","N","N","Y","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","CCB International (Holdings) Limited","CCB International","Fallback extraction","N","N","N","N","N"
"1563","International Alliance Financial Leasing Co., Ltd.","Global offering","28/02/2019","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","ABCI Capital Limited","ABCI","Joint Sponsors (in alphabetical order)","Y","Y","Y","N","Y"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","Goldman Sachs (Asia) LLC","Goldman Sachs","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","Bank of China Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","Bank of China International (UK) Limited","BOCI","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","Haitong International Securities Company Limited","Haitong","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","ABCI Asset Management Limited","ABCI","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
"7801","Interra Acquisition Corporation - Z","Unavailable","Unavailable","ABCI AM Acquisition Limited","ABCI","Fallback extraction","N","N","N","N","N"
"1760","Intron Technology Holdings Limited","Global offering","29/06/2018","BNP Paribas Securities (Asia) Limited","BNP Paribas","Sole Sponsor","Y","Y","Y","Y","Y"
"1760","Intron Technology Holdings Limited","Global offering","29/06/2018","Pacific Foundation Securities Limited","Pacific Foundation Securities","Hong Kong Underwriters","N","N","Y","N","N"
"1760","Intron Technology Holdings Limited","Global offering","29/06/2018","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"1760","Intron Technology Holdings Limited","Global offering","29/06/2018","Bank of China Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"1760","Intron Technology Holdings Limited","Global offering","29/06/2018","ICBC International Holdings Limited","ICBC International","Fallback extraction","N","N","N","N","N"
"1656","ISDN Holdings Limited","Share offer","30/12/2016","Shenwan Hongyuan Capital (H.K.) Limited","Shenwan Hongyuan","Sole Sponsor","Y","N","Y","Y","Y"
"1656","ISDN Holdings Limited","Share offer","30/12/2016","South China Securities Limited","China Securities","Joint Bookrunners and Joint Lead Managers","N","N","Y","Y","N"
"1931","IVD Medical Holding Limited","Global offering","28/06/2019","BOCI Asia Limited","BOCI","Fallback extraction","N","N","N","N","N"
"1931","IVD Medical Holding Limited","Global offering","28/06/2019","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"1931","IVD Medical Holding Limited","Global offering","28/06/2019","Haitong International Securities Company Limited","Haitong","Fallback extraction","N","N","N","N","N"
"1931","IVD Medical Holding Limited","Global offering","28/06/2019","China Industrial Securities International Capital Limited","China Industrial Securities","Fallback extraction","N","N","N","N","N"
"6663","IWS Group Holdings Limited","Transfer of Listing","28/02/2021","TD King Capital Limited","TD King Capital","Sole Sponsor","Y","N","N","N","Y"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Morgan Stanley Asia Limited","Morgan Stanley","Joint Sponsors","Y","N","Y","N","Y"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Merrill Lynch (Asia Pacific) Limited","Bank of America","Joint Sponsors","Y","N","Y","N","Y"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors","Y","N","Y","N","Y"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","UBS AG Hong Kong Branch","UBS","Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","CCB International Capital Limited","CCB International","Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","CMB International Capital Limited","CMB International","Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Huatai Financial Holdings (Hong Kong) Limited","Huatai","and Capital Market Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","BOCI Asia Limited","BOCI","and Capital Market Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","ABCI Capital Limited","ABCI","and Capital Market Intermediaries","N","N","Y","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","BOCOM International Securities Limited","BOCOM International","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","ICBC International Securities Limited","ICBC International","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Deutsche Bank AG, Hong Kong Branch","Deutsche Bank","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Daiwa Capital Markets Hong Kong Limited","Daiwa","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","DBS Asia Capital Limited","DBS","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","China Galaxy International Securities (Hong Kong) Co., Limited","China Galaxy","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Futu Securities International (Hong Kong) Limited","Futu","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Tiger Brokers (HK) Global Limited","Tiger Brokers","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Valuable Capital Limited","Valuable Capital","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Riche Bright Securities Limited","Riche Bright Securities","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Fosun International Securities Limited","Fosun","(as Joint Lead Managers only)","N","N","N","Y","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","Bank of China Group Investment Limited","Bank of China Group Investment","Fallback extraction","N","N","N","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","CMB International Capital Corporation Limited","CMB International","Fallback extraction","N","N","N","N","N"
"1519","J&T Global Express Limited - W","Global offering","16/10/2023","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
"1167","Jacobio Pharmaceuticals Group Co., Ltd. - B","Global offering","09/12/2020","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"1167","Jacobio Pharmaceuticals Group Co., Ltd. - B","Global offering","09/12/2020","China International Capital Corporation Hong Kong Securities Limited","CICC","Joint Sponsors","Y","Y","Y","Y","Y"
"1167","Jacobio Pharmaceuticals Group Co., Ltd. - B","Global offering","09/12/2020","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2633","Jacobson Pharma Corporation Limited","Global offering","08/09/2016","BOCI Asia Limited","BOCI","Sole Sponsor and Sole Global Coordinator","Y","Y","Y","Y","Y"
"2633","Jacobson Pharma Corporation Limited","Global offering","08/09/2016","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2633","Jacobson Pharma Corporation Limited","Global offering","08/09/2016","Citi-Ascent Limited","Citi","Fallback extraction","N","N","N","N","N"
"2633","Jacobson Pharma Corporation Limited","Global offering","08/09/2016","Citi-Ascent to Koman Services Limited","Citi","Fallback extraction","N","N","N","N","N"
"1903","JBB Builders International Limited","Global offering","25/04/2019","Alliance Capital Partners Limited","Alliance Capital Partners","Sole Sponsor","Y","Y","Y","Y","Y"
"1903","JBB Builders International Limited","Global offering","25/04/2019","Upbest Securities Company Limited","Upbest Securities Company","Joint Global Coordinators, Joint Bookrunners and Joint Lead Managers","N","Y","Y","Y","Y"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","China Galaxy International Securities (Hong Kong) Co., Limited","China Galaxy","Sole Sponsor","Y","N","Y","Y","Y"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Cinda International Capital Limited","Cinda International","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Eddid Securities and Futures Limited","Eddid Securities and Futures","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Fosun Hani Securities Limited","Fosun","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","HeungKong Securities Limited","HeungKong Securities","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Maxa Capital Limited","Maxa Capital","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Southwest Securities (HK) Brokerage Limited","Southwest Securities  Brokerage","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","TUS Corporate Finance Limited","TUS Corporate Finance","Joint Lead Managers (in alphabetical order)","N","N","N","Y","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2161","JBM (Healthcare) Limited","Public offer","26/1/2021","HSBC Investment Bank Asia Limited","HSBC","Fallback extraction","N","N","N","N","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Merrill Lynch Far East Limited","Bank of America","Joint Sponsors","Y","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","Haitong International Capital Limited","Haitong","Joint Sponsors","Y","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","UBS Securities Hong Kong Limited","UBS","Joint Sponsors","Y","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","China Renaissance Securities (Hong Kong) Limited","China Renaissance","Financial Advisor","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Global Coordinators","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","CLSA Limited","CITIC","Joint Global Coordinators","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","Jefferies Hong Kong Limited","Jefferies","Joint Global Coordinators","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","ICBC International Capital Limited","ICBC International","Joint Global Coordinators","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","BOCI Asia Limited","BOCI","Joint Global Coordinators","N","Y","Y","Y","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","CCB International Capital Limited","CCB International","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","BOCOM International Securities Limited","BOCOM International","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","ABCI Capital Limited","ABCI","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","CMB International Capital Limited","CMB International","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","DBS Asia Capital Limited","DBS","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Mizuho Securities Asia Limited","Mizuho","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Haitong International Securities Company Limited","Haitong","Fallback extraction","N","N","N","N","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","ICBC International Securities Limited","ICBC International","Fallback extraction","N","N","N","N","N"
"6618","JD Health International Inc.","Global offering","26/11/2020","Merrill Lynch (Asia Pacific) Limited","Bank of America","Fallback: coordinator, bookrunner","N","Y","Y","N","Y"
"6618","JD Health International Inc.","Global offering","26/11/2020","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Merrill Lynch (Asia Pacific) Limited","Bank of America","Joint Sponsors","Y","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Goldman Sachs (Asia) L.L.C.","Goldman Sachs","Joint Sponsors","Y","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Haitong International Capital Limited","Haitong","Joint Sponsors","Y","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","UBS AG Hong Kong Branch","UBS","Financial Advisor","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","CLSA Limited","CITIC","Joint Global Coordinators","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","ICBC International Capital Limited","ICBC International","Joint Global Coordinators","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","CCB International Capital Limited","CCB International","Joint Global Coordinators","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","China Renaissance Securities (Hong Kong) Limited","China Renaissance","Joint Global Coordinators","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","BOCOM International Securities Limited","BOCOM International","Joint Global Coordinators","N","Y","Y","Y","Y"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","BOCI Asia Limited","BOCI","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","ABCI Capital Limited","ABCI","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Guotai Junan Securities (Hong Kong) Limited","Guotai Junan Securities","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Futu Securities International (Hong Kong) Limited","Futu","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Mizuho Securities Asia Limited","Mizuho","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","CMB International Capital Limited","CMB International","Joint Bookrunners","N","N","Y","Y","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Bank of China (Hong Kong) Limited","Bank of China","Fallback extraction","N","N","N","N","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","Haitong International Securities Company Limited","Haitong","Fallback extraction","N","N","N","N","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","ICBC International Securities Limited","ICBC International","Fallback extraction","N","N","N","N","N"
"2618","JD Logistics, Inc.","Global offering","17/05/2021","ABCI Securities Company Limited","ABCI","Fallback extraction","N","N","N","N","N"
